Sample,DNA_construct,Replicate,Candidate,verA,verB,n_obs_timepoints,total_reads,max_count,transfers_observed,freq_T3,freq_T13,s_per_cycle,se_per_cycle,r2_per_cycle,s_per_generation,se_per_generation,s_per_hour_measured,s_per_hour_nominal,monotonic,quality,estimable,sweep_winner
B4_M_fbcr,4MXB,fbcr,A84-B132,A84,B132,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A90-B147,A90,B147,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A90-B165,A90,B165,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A90-B26,A90,B26,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A90-B84,A90,B84,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A96-B127,A96,B127,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A132-B87,A132,B87,1,1,1,4,0.0,0.0,0.04953725424646041,0.16956221727868864,0.07863858802946544,0.01726771332268883,0.05104862932894486,0.0018764111456992581,0.004953725424646041,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A143-B130,A143,B130,1,1,1,4,0.0,0.0,0.04953725424646041,0.16956221727868864,0.07863858802946544,0.01726771332268883,0.05104862932894486,0.0018764111456992581,0.004953725424646041,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A176-B119,A176,B119,1,1,1,4,0.0,0.0,0.04953725424646041,0.16956221727868864,0.07863858802946544,0.01726771332268883,0.05104862932894486,0.0018764111456992581,0.004953725424646041,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A176-B131,A176,B131,1,1,1,4,0.0,0.0,0.04953725424646041,0.16956221727868864,0.07863858802946544,0.01726771332268883,0.05104862932894486,0.0018764111456992581,0.004953725424646041,False,none,False,False
