Sample,assay,Microtiter_plate_well,Transfer,verA,verB,Candidate,Count,depth,freq
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A20,B84,A20-B84,1,139,0.0071942446043165
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A63,B151,A63-B151,10,139,0.0719424460431654
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A63,B79,A63-B79,1,139,0.0071942446043165
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A78,B171,A78-B171,16,139,0.1151079136690647
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A78,B2,A78-B2,2,139,0.014388489208633
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A78,B26,A78-B26,5,139,0.0359712230215827
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A78,B3,A78-B3,2,139,0.014388489208633
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A78,B51,A78-B51,1,139,0.0071942446043165
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A81,B120,A81-B120,3,139,0.0215827338129496
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A81,B143,A81-B143,2,139,0.014388489208633
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A81,B151,A81-B151,7,139,0.0503597122302158
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A81,B156,A81-B156,2,139,0.014388489208633
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A81,B174,A81-B174,1,139,0.0071942446043165
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A81,B177,A81-B177,4,139,0.0287769784172661
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A81,B30,A81-B30,27,139,0.1942446043165467
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A81,B51,A81-B51,1,139,0.0071942446043165
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A81,B65,A81-B65,1,139,0.0071942446043165
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A81,B75,A81-B75,11,139,0.079136690647482
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A81,B84,A81-B84,3,139,0.0215827338129496
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A83,B151,A83-B151,15,139,0.1079136690647482
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A83,B40,A83-B40,1,139,0.0071942446043165
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A90,B171,A90-B171,1,139,0.0071942446043165
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,3,A90,B75,A90-B75,3,139,0.0215827338129496
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,4,A153,B151,A153-B151,1,206,0.0048543689320388
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,4,A153,B30,A153-B30,10,206,0.0485436893203883
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,4,A176,B151,A176-B151,2,206,0.0097087378640776
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,4,A196,B119,A196-B119,1,206,0.0048543689320388
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,4,A196,B145,A196-B145,2,206,0.0097087378640776
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,4,A196,B151,A196-B151,32,206,0.1553398058252427
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,4,A196,B34,A196-B34,1,206,0.0048543689320388
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,4,A20,B70,A20-B70,1,206,0.0048543689320388
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,4,A63,B151,A63-B151,5,206,0.0242718446601941
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,4,A78,B171,A78-B171,4,206,0.0194174757281553
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,4,A78,B2,A78-B2,6,206,0.029126213592233
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,4,A78,B26,A78-B26,3,206,0.0145631067961165
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,4,A78,B3,A78-B3,2,206,0.0097087378640776
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,4,A78,B42,A78-B42,1,206,0.0048543689320388
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,4,A81,B120,A81-B120,5,206,0.0242718446601941
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,4,A81,B151,A81-B151,6,206,0.029126213592233
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,WGS,E4,4,A81,B177,A81-B177,2,206,0.0097087378640776
